Date,Close,High,Low,Open,Volume
4/15/2021,877.5490112,885.0864479,863.4219286,869.4248016,19723716
4/16/2021,872.0426025,880.0765579,869.4924977,874.0736848,15656948
4/19/2021,858.3216553,864.956428,853.0409373,859.3597599,18478808
4/20/2021,858.0734863,866.1299452,853.2440999,862.2935362,17203668
4/22/2021,860.4430542,864.0763909,847.0381262,854.0565403,14490954
4/23/2021,859.5178833,866.0849064,855.4557782,860.2626016,11828857
4/26/2021,874.6378174,885.5378274,862.7448895,866.5813583,20846778
4/27/2021,897.5661011,901.4250736,874.818351,875.6081964,19992524
4/28/2021,901.4702759,906.2996627,893.7297666,901.7185352,17122437
4/29/2021,913.5437012,922.7737059,905.9837013,913.024619,17412606
4/30/2021,900.2064209,918.9371927,897.0696031,906.5252434,19828769
5/3/2021,884.2063599,893.2106695,877.0074368,887.343178,23640186
5/4/2021,865.0467529,888.1556414,862.5192714,880.121686,21849830
5/5/2021,866.6264648,874.931183,861.1877418,868.0933376,12393609
5/6/2021,871.5460815,873.351468,860.5332541,867.4162862,14624666
5/7/2021,871.8847046,882.6718377,869.2894724,874.5927547,12288548
5/10/2021,869.3796997,878.677396,867.0101634,875.1569369,13941237
5/11/2021,872.5165405,874.9537676,862.0678622,864.3246402,13478264
5/12/2021,863.489563,872.4036175,860.7138224,871.1398768,13177961
5/14/2021,874.3895874,876.5108643,860.2625054,870.2146051,13291616
5/17/2021,884.7931519,886.1922743,871.2753456,874.3896599,11873078
5/18/2021,897.2501831,903.8623926,890.2768963,894.1133651,12064918
5/19/2021,901.3572998,910.1134084,890.0511465,893.6618594,16317002
5/20/2021,896.0992432,907.6085298,894.1133479,901.7410386,11422532
5/21/2021,903.8397827,907.0217278,896.3700374,899.0780872,10785605
5/24/2021,896.2120361,907.1120456,894.5646546,906.2995769,8551760
5/25/2021,886.0568237,901.3348285,884.6350781,901.0640056,14780102
5/26/2021,889.1710815,893.4363183,887.027241,891.4052361,7480204
5/27/2021,891.9017334,899.529424,885.6506015,889.283938,26819294
5/28/2021,945.4763794,950.0800704,898.1754901,898.1754901,56469931
5/31/2021,975.0393066,989.211515,941.0756583,948.7259122,59124142
6/1/2021,978.9209595,993.8604505,968.8107952,977.6120319,28013832
6/2/2021,993.5219116,997.2455025,973.5499026,973.5499026,24630162
6/3/2021,997.3133545,1015.525107,991.1976629,1002.436068,23974257
6/4/2021,988.6699829,1000.382342,985.8490554,999.6376236,14468646
6/7/2021,1005.324524,1011.914169,986.1875472,993.8604246,16336573
6/8/2021,999.5473633,1005.211722,992.122745,1004.963523,9674735
6/9/2021,981.6741943,1002.435991,973.9787527,1001.533327,11409161
6/10/2021,985.2849731,1006.498161,982.8251227,989.9789186,14155653
6/11/2021,1002.375305,1009.101195,987.4063735,988.6745798,13762778
6/14/2021,1016.755432,1022.801874,994.1774433,1003.213203,20332436
6/15/2021,1019.065247,1030.342889,1014.671929,1024.047382,15174215
6/16/2021,1001.673218,1017.729157,999.0689384,1016.75542,10797349
6/17/2021,1003.507507,1012.2715,987.3157153,996.4193416,15745975
6/18/2021,1008.036682,1012.271504,989.3311798,1007.968755,29369026
6/21/2021,1013.290588,1017.932971,996.4873943,998.0046654,12186448
6/22/2021,1008.082031,1024.047462,1005.183342,1020.876946,12871913
6/23/2021,998.8425293,1019.337011,997.1893447,1019.065304,16653951
6/24/2021,975.3587036,1003.031979,969.2443347,999.5218897,91461975
6/25/2021,953.1431274,975.3587813,942.5675135,975.3587813,55355022
6/28/2021,944.7867432,963.1299098,942.5221576,961.0918068,20277042
6/29/2021,945.6019897,955.2038659,943.9262228,946.3719464,27144063
6/30/2021,955.9512329,961.3862145,947.0740284,949.4291831,19762858
7/1/2021,950.1990967,961.6125928,948.8629637,959.2800806,12534407
7/2/2021,964.2848511,966.0286047,947.9345028,949.7688255,14086620
7/5/2021,973.8640747,975.3813458,965.3944914,967.6364346,11702287
7/6/2021,962.3599243,973.275231,960.2765369,971.4862528,10070124
7/7/2021,955.6794434,963.6961219,950.2218196,963.6961219,10454892
7/8/2021,947.776062,958.8046409,942.5222185,958.8046409,11185460
7/9/2021,938.0836182,947.3684434,935.773748,945.6926164,9037675
7/12/2021,943.9262085,951.8069732,939.5781756,941.9559724,8585292
7/13/2021,950.9917603,952.5090314,945.7152148,951.1276138,6717133
7/14/2021,944.7867432,954.2300636,942.635369,951.2860904,8532544
7/15/2021,943.133606,948.8629965,941.3898524,948.8629965,9448356
7/16/2021,956.7437744,957.8081404,945.5114159,945.5793426,8828185
7/19/2021,950.6521606,961.9977318,947.6176181,951.1277081,8354449
7/20/2021,948.319458,954.7509383,943.880916,950.901095,6741464
7/22/2021,960.5029907,961.952335,950.2897136,959.733034,7972397
7/23/2021,953.7092285,966.7306251,952.056044,966.7306251,9937030
7/26/2021,940.6425781,960.63887,938.0382987,954.7509835,12389668
7/27/2021,930.7463379,943.7450933,924.858451,940.6199818,10824523
7/28/2021,922.7523193,932.105071,913.1957274,932.105071,12897848
7/29/2021,929.9536133,939.5328466,925.4923693,930.2933071,13765738
7/30/2021,921.8239136,936.6116475,919.9216041,932.1051183,11350608
8/2/2021,938.6724243,941.7975357,924.4734496,930.429323,10925104
8/3/2021,945.5793457,947.0513323,934.9131634,946.5984272,11817299
8/4/2021,952.8261108,957.4684934,945.2396951,948.591289,13169800
8/5/2021,966.6400757,975.9474828,953.0525024,957.6043158,21252078
8/6/2021,946.1682129,972.3921458,941.5031281,964.6925187,16620987
8/9/2021,940.7784424,946.5078931,935.9548619,942.5221961,7494143
8/10/2021,945.715271,957.0156171,939.2385655,942.9751379,11919198
8/11/2021,958.9630737,960.1859355,943.6091648,949.7461759,9184963
8/12/2021,955.8832397,962.9940478,953.3921717,962.4052292,8137612
8/13/2021,971.8032837,973.7282353,955.1812282,958.9630849,12780901
8/16/2021,984.4170532,997.7781438,963.8772278,973.4791039,21935444
8/17/2021,980.2276611,989.7162669,972.7998008,982.3111087,12658169
8/18/2021,984.0321655,990.4409444,974.9511803,984.6436264,10075860
8/20/2021,972.980957,983.7377088,967.8856094,970.6031002,9426282
8/23/2021,979.3671265,984.6436123,965.7569101,984.6436123,9854395
8/24/2021,989.0368652,992.7960796,976.3098178,980.589924,11864472
8/25/2021,997.5969849,1005.47781,987.4063496,989.8068487,13380559
8/26/2021,1010.210754,1016.755446,998.6839861,1000.042761,18589616
8/27/2021,1008.829346,1015.781718,1003.688773,1013.177379,10480636
8/30/2021,1028.236816,1030.773229,1013.086748,1019.065263,14027062
8/31/2021,1022.756592,1034.351227,1015.555155,1031.248758,26485463
9/1/2021,1026.810181,1038.495505,1024.953276,1029.482447,11145486
9/2/2021,1039.174805,1045.243889,1021.329828,1021.329828,9956770
9/3/2021,1081.794434,1084.738407,1042.843514,1046.240332,30664428
9/6/2021,1098.597656,1123.236388,1092.437883,1092.890848,33641710
9/7/2021,1105.527344,1113.272195,1092.43796,1100.590492,17349882
9/8/2021,1101.202026,1111.460649,1090.014951,1110.554838,14301651
9/9/2021,1098.597656,1104.145849,1094.294908,1099.63932,8963249
9/13/2021,1074.117554,1101.949327,1072.532356,1101.949327,16311160
9/14/2021,1072.713379,1084.285371,1071.603669,1075.679994,8908356
9/15/2021,1077.174683,1085.07803,1072.736081,1072.736081,9071075
9/16/2021,1099.775269,1103.647694,1072.056707,1078.646684,13448882
9/17/2021,1082.722778,1112.298361,1075.951665,1107.837117,34882133
9/20/2021,1084.44397,1095.313932,1073.415392,1074.366487,11779819
9/21/2021,1089.131714,1094.521411,1079.75626,1089.267567,9915736
9/22/2021,1100.817017,1106.025455,1086.210362,1090.626322,10995912
9/23/2021,1127.720337,1130.936017,1107.610774,1108.4713,15748397
9/24/2021,1124.459106,1134.763011,1119.612944,1133.902486,15192163
9/27/2021,1143.36853,1145.837016,1121.107713,1126.406841,15373834
9/28/2021,1154.057495,1161.689135,1138.092065,1147.693941,18035258
9/29/2021,1144.908569,1163.99899,1141.375778,1163.99899,9719875
9/30/2021,1141.013306,1147.965677,1132.453214,1143.617645,13590654
10/1/2021,1143.028931,1150.320937,1130.030236,1133.177989,8958928
10/4/2021,1157.726318,1166.195843,1149.075536,1156.299616,10918552
10/5/2021,1181.753418,1183.021624,1153.740388,1157.250538,13533634
10/6/2021,1159.401855,1186.622165,1155.438861,1186.622165,10258881
10/7/2021,1165.08606,1177.020448,1162.957328,1175.321919,6336665
10/8/2021,1209.856934,1215.812806,1169.207488,1170.905897,15772493
10/11/2021,1201.432617,1231.936654,1198.126368,1223.512415,14768666
10/12/2021,1208.294434,1215.17888,1196.269475,1197.968004,6682011
10/13/2021,1220.591187,1231.710334,1208.973789,1213.367107,9959762
10/14/2021,1223.05957,1230.7819,1217.081054,1223.036928,8623469
10/18/2021,1226.320435,1243.25948,1205.803194,1208.656597,13594479
10/19/2021,1237.303711,1246.13563,1226.501675,1233.657708,8833409
10/20/2021,1223.05957,1242.240682,1219.028649,1242.240682,12710570
10/21/2021,1187.777222,1235.560061,1179.035871,1235.288354,20831669
10/22/2021,1189.996582,1206.981034,1182.795144,1186.644928,11027475
10/25/2021,1178.401733,1213.81998,1163.998979,1213.81998,17198417
10/26/2021,1205.237305,1208.792739,1179.01337,1185.33164,9750178
10/27/2021,1189.996582,1212.370732,1186.622286,1201.138372,9896298
10/28/2021,1176.952393,1194.774727,1173.283867,1186.644838,9886181
10/29/2021,1148.713257,1175.843003,1133.064936,1175.843003,14233025
11/1/2021,1149.415161,1157.658262,1129.622589,1148.713131,15481114
11/2/2021,1132.656982,1154.034749,1130.143332,1152.675974,10569130
11/3/2021,1124.867065,1141.353269,1114.631085,1135.034999,11989430
11/4/2021,1131.773926,1134.514119,1127.765646,1129.10166,1705656
11/8/2021,1133.177856,1141.35303,1112.547404,1141.081203,20337183
11/9/2021,1142.123291,1145.384256,1126.429686,1134.559576,15682497
11/10/2021,1154.895386,1158.564031,1133.947939,1139.858528,10253470
11/11/2021,1157.001587,1164.225547,1148.396089,1150.434252,10722478
11/12/2021,1174.461426,1177.020481,1158.111077,1160.783343,8712341
11/15/2021,1167.53186,1178.583082,1163.999068,1177.586582,4803269
11/16/2021,1140.4021,1166.263636,1130.030266,1164.927503,11337581
11/17/2021,1115.989746,1131.819203,1114.630971,1131.819203,10202029
11/18/2021,1120.201904,1127.312773,1109.671575,1114.178104,8505625
11/22/2021,1070.584839,1109.196129,1064.810103,1103.353467,24124307
11/23/2021,1080.594116,1087.569131,1045.78745,1056.680055,25326999
11/24/2021,1064.991089,1091.486724,1061.435655,1077.944497,16820296
11/25/2021,1129.101807,1133.200775,1067.595592,1074.774388,42401936
11/26/2021,1092.709717,1122.149327,1087.682296,1117.710725,15763138
11/29/2021,1105.799072,1132.294831,1086.595319,1104.712124,24325354
11/30/2021,1089.448853,1121.379597,1081.953065,1117.80152,32172299
12/1/2021,1117.348633,1120.519029,1098.371301,1101.949378,10104610
12/2/2021,1124.527222,1130.573664,1114.902703,1118.571348,12720411
12/3/2021,1090.73938,1131.615244,1087.002808,1131.56996,19222481
12/6/2021,1070.063843,1098.325938,1067.595477,1094.249732,10332254
12/7/2021,1078.782593,1088.814673,1068.886366,1076.201015,11235122
12/8/2021,1095.200806,1101.405744,1089.856393,1097.918356,8744178
12/9/2021,1112.57019,1120.926503,1098.325931,1102.855103,13213547
12/10/2021,1113.702515,1116.895553,1100.748985,1105.232871,8364414
12/13/2021,1091.373657,1120.564205,1088.814602,1120.292497,12901733
12/14/2021,1078.012573,1089.720539,1074.955389,1077.944646,12991523
12/15/2021,1074.864746,1089.2675,1069.384361,1079.756193,9366969
12/16/2021,1088.769409,1094.023253,1072.804098,1089.58465,9761279
12/17/2021,1060.03186,1090.626471,1050.769617,1086.119942,21049821
